Author,CaptureSoftware,CroppedAreaImageHeightPixels,CroppedAreaImageWidthPixels,CroppedAreaLeftPixels,CroppedAreaTopPixels,ExposureLockUsed,FileName,FirstPhotoDate,FrameId,FullPanoHeightPixels,FullPanoWidthPixels,GPSAltitude,GPSAzimuth,GPSLatitude,GPSLongitude,GPSSpeed,GPSSpeedRef,ImageHeight,ImageWidth,InitialCameraDolly,InitialHorizontalFOVDegrees,InitialViewHeadingDegrees,InitialViewPitchDegrees,InitialViewRollDegrees,PoseHeadingDegrees,PosePitchDegrees,PoseRollDegrees,ProjectionType,Repository,SourcePhotosCount,StitchingSoftware,SurveyDescription,SurveyName,SurveyType,UsePanoramaViewer,XMP:ImageType
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013959_20170907104008.JPG,2017:09:07,375,2688,5376,0,247.5,42.7934222222222,13.0912805555556,0,0,2688,5376,0,0,0,0,0,247.5,-16.7,90.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013960_20170907104028.JPG,2017:09:07,376,2688,5376,0,180,42.7933388888889,13.0912888888889,0,0,2688,5376,0,0,0,0,0,180.0,3.8,-1.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013961_20170907104046.JPG,2017:09:07,377,2688,5376,0,292.5,42.7933333333333,13.0912861111111,0,0,2688,5376,0,0,0,0,0,292.5,10.5,10.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013962_20170907104106.JPG,2017:09:07,378,2688,5376,0,315,42.7933083333333,13.0912416666667,0,0,2688,5376,0,0,0,0,0,315.0,8.0,-0.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013963_20170907104133.JPG,2017:09:07,379,2688,5376,0,67.5,42.7932638888889,13.0909611111111,0,0,2688,5376,0,0,0,0,0,67.5,6.4,0.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013966_20170907111805.JPG,2017:09:07,380,2688,5376,0,270,42.7932333333333,13.0916444444444,0,0,2688,5376,0,0,0,0,0,270.0,-3.2,-1.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013967_20170907111843.JPG,2017:09:07,381,2688,5376,0,202.5,42.7932777777778,13.0916111111111,0,0,2688,5376,0,0,0,0,0,202.5,25.5,3.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013968_20170907111908.JPG,2017:09:07,382,2688,5376,0,112.5,42.7932583333333,13.0916222222222,0,0,2688,5376,0,0,0,0,0,112.5,-28.7,-69.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013971_20170907113714.JPG,2017:09:07,383,2688,5376,0,180,42.7949305555556,13.0926694444444,0,0,2688,5376,0,0,0,0,0,180.0,10.0,9.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013972_20170907113757.JPG,2017:09:07,384,2688,5376,0,67.5,42.7950277777778,13.0928722222222,0,0,2688,5376,0,0,0,0,0,67.5,-2.8,-1.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013973_20170907113851.JPG,2017:09:07,385,2688,5376,0,180,42.794925,13.0931277777778,0,0,2688,5376,0,0,0,0,0,180.0,6.8,-6.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013974_20170907113916.JPG,2017:09:07,386,2688,5376,0,180,42.7948444444444,13.0931888888889,0,0,2688,5376,0,0,0,0,0,180.0,4.7,2.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013975_20170907113944.JPG,2017:09:07,387,2688,5376,0,0.0,42.7948333333333,13.0932222222222,0,0,2688,5376,0,0,0,0,0,0,2.5,-2.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013976_20170907114100.JPG,2017:09:07,388,2688,5376,0,157.5,42.794925,13.0932333333333,0,0,2688,5376,0,0,0,0,0,157.5,7.4,3.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013977_20170907114241.JPG,2017:09:07,389,2688,5376,0,292.5,42.794775,13.0936333333333,0,0,2688,5376,0,0,0,0,0,292.5,-1.9,-3.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013980_20170907115827.JPG,2017:09:07,390,2688,5376,0,180,42.7945388888889,13.0937722222222,0,0,2688,5376,0,0,0,0,0,180.0,-2.1,0.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013981_20170907115846.JPG,2017:09:07,391,2688,5376,0,45,42.7943611111111,13.0941444444444,0,0,2688,5376,0,0,0,0,0,45.0,3.5,-5.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013982_20170907115947.JPG,2017:09:07,392,2688,5376,0,0,42.7943777777778,13.0942166666667,0,0,2688,5376,0,0,0,0,0,0.0,1.2,-5.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013984_20170907121150.JPG,2017:09:07,393,2688,5376,0,45,42.794275,13.0934722222222,0,0,2688,5376,0,0,0,0,0,45.0,-0.7,-2.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013985_20170907121209.JPG,2017:09:07,394,2688,5376,0,315,42.7941027777778,13.0933611111111,0,0,2688,5376,0,0,0,0,0,315.0,-4.4,-2.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013986_20170907121232.JPG,2017:09:07,395,2688,5376,0,0,42.7940805555556,13.0933472222222,0,0,2688,5376,0,0,0,0,0,0.0,0.1,-2.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013988_20170907133457.JPG,2017:09:07,396,2688,5376,0,22.5,42.7944361111111,13.0891722222222,0,0,2688,5376,0,0,0,0,0,22.5,4.8,-12.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013989_20170907133520.JPG,2017:09:07,397,2688,5376,0,90,42.7949138888889,13.0944222222222,0,0,2688,5376,0,0,0,0,0,90.0,2.6,2.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013990_20170907133609.JPG,2017:09:07,398,2688,5376,0,337.5,42.7950138888889,13.094475,0,0,2688,5376,0,0,0,0,0,337.5,6.0,-0.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013991_20170907133639.JPG,2017:09:07,399,2688,5376,0,112.5,42.7949583333333,13.0946,0,0,2688,5376,0,0,0,0,0,112.5,5.1,-2.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013992_20170907133721.JPG,2017:09:07,400,2688,5376,0,135,42.7949722222222,13.0947083333333,0,0,2688,5376,0,0,0,0,0,135.0,-2.0,9.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013993_20170907133744.JPG,2017:09:07,401,2688,5376,0,90,42.7951194444444,13.0949333333333,0,0,2688,5376,0,0,0,0,0,90.0,3.2,-0.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013994_20170907133811.JPG,2017:09:07,402,2688,5376,0,90,42.7951555555556,13.0951305555556,0,0,2688,5376,0,0,0,0,0,90.0,4.6,-5.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013995_20170907134028.JPG,2017:09:07,403,2688,5376,0,247.5,42.7951277777778,13.0953722222222,0,0,2688,5376,0,0,0,0,0,247.5,-1.4,-7.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013996_20170907134115.JPG,2017:09:07,404,2688,5376,0,90,42.7952666666667,13.0951472222222,0,0,2688,5376,0,0,0,0,0,90.0,-2.3,-9.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013997_20170907134140.JPG,2017:09:07,405,2688,5376,0,112.5,42.7953111111111,13.0953583333333,0,0,2688,5376,0,0,0,0,0,112.5,2.8,8.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013998_20170907134214.JPG,2017:09:07,406,2688,5376,0,270,42.7953055555556,13.0956194444444,0,0,2688,5376,0,0,0,0,0,270.0,-27.5,37.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013999_20170907134246.JPG,2017:09:07,407,2688,5376,0,0.0,42.7954694444444,13.0955972222222,0,0,2688,5376,0,0,0,0,0,0,-1.0,5.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014000_20170907134306.JPG,2017:09:07,408,2688,5376,0,315,42.7954888888889,13.0957277777778,0,0,2688,5376,0,0,0,0,0,315.0,8.8,-3.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014001_20170907134330.JPG,2017:09:07,409,2688,5376,0,315,42.7955055555556,13.0957638888889,0,0,2688,5376,0,0,0,0,0,315.0,-1.8,-3.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014002_20170907134352.JPG,2017:09:07,410,2688,5376,0,315,42.7955444444444,13.0958861111111,0,0,2688,5376,0,0,0,0,0,315.0,2.8,4.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014003_20170907134425.JPG,2017:09:07,411,2688,5376,0,315,42.7957083333333,13.0961194444444,0,0,2688,5376,0,0,0,0,0,315.0,7.6,1.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014008_20170907141334.JPG,2017:09:07,412,2688,5376,0,0,42.7921277777778,13.0928444444444,0,0,2688,5376,0,0,0,0,0,0.0,16.5,-0.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014009_20170907141356.JPG,2017:09:07,413,2688,5376,0,45,42.7919861111111,13.0931055555556,0,0,2688,5376,0,0,0,0,0,45.0,20.3,10.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014010_20170907141420.JPG,2017:09:07,414,2688,5376,0,90,42.791625,13.093075,0,0,2688,5376,0,0,0,0,0,90.0,2.5,5.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014012_20170907141530.JPG,2017:09:07,415,2688,5376,0,270,42.7912444444444,13.0928638888889,0,0,2688,5376,0,0,0,0,0,270.0,-2.9,3.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014013_20170907141552.JPG,2017:09:07,416,2688,5376,0,225,42.7911916666667,13.092725,0,0,2688,5376,0,0,0,0,0,225.0,-2.9,3.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014014_20170907141616.JPG,2017:09:07,417,2688,5376,0,157.5,42.7910305555556,13.0928611111111,0,0,2688,5376,0,0,0,0,0,157.5,0.5,1.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014016_20170907142632.JPG,2017:09:07,418,2688,5376,0,202.5,42.7911777777778,13.092225,0,0,2688,5376,0,0,0,0,0,202.5,-1.6,3.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014017_20170907142650.JPG,2017:09:07,419,2688,5376,0,0,42.7911722222222,13.0925555555556,0,0,2688,5376,0,0,0,0,0,0.0,-0.6,1.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014018_20170907142725.JPG,2017:09:07,420,2688,5376,0,0,42.7912388888889,13.0926027777778,0,0,2688,5376,0,0,0,0,0,0.0,3.3,5.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014019_20170907142745.JPG,2017:09:07,421,2688,5376,0,67.5,42.791425,13.092625,0,0,2688,5376,0,0,0,0,0,67.5,-5.8,0.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014020_20170907142804.JPG,2017:09:07,422,2688,5376,0,337.5,42.7914694444444,13.0925583333333,0,0,2688,5376,0,0,0,0,0,337.5,-2.1,6.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014021_20170907142902.JPG,2017:09:07,423,2688,5376,0,337.5,42.7914194444444,13.0925888888889,0,0,2688,5376,0,0,0,0,0,337.5,4.8,-2.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014022_20170907142937.JPG,2017:09:07,424,2688,5376,0,180,42.7912861111111,13.0924527777778,0,0,2688,5376,0,0,0,0,0,180.0,6.7,3.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014023_20170907142957.JPG,2017:09:07,425,2688,5376,0,225,42.7914833333333,13.0922861111111,0,0,2688,5376,0,0,0,0,0,225.0,14.8,-13.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014024_20170907143031.JPG,2017:09:07,426,2688,5376,0,247.5,42.7915472222222,13.0921694444444,0,0,2688,5376,0,0,0,0,0,247.5,18.5,3.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014025_20170907143048.JPG,2017:09:07,427,2688,5376,0,180,42.7915972222222,13.0921944444444,0,0,2688,5376,0,0,0,0,0,180.0,-4.2,7.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014026_20170907143104.JPG,2017:09:07,428,2688,5376,0,270,42.7918194444444,13.0922055555556,0,0,2688,5376,0,0,0,0,0,270.0,9.3,4.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014027_20170907143134.JPG,2017:09:07,429,2688,5376,0,0,42.7919361111111,13.0922694444444,0,0,2688,5376,0,0,0,0,0,0.0,-2.8,1.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014028_20170907143200.JPG,2017:09:07,430,2688,5376,0,22.5,42.7918194444444,13.0921833333333,0,0,2688,5376,0,0,0,0,0,22.5,-1.2,2.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014029_20170907143217.JPG,2017:09:07,431,2688,5376,0,0,42.7917972222222,13.092025,0,0,2688,5376,0,0,0,0,0,0.0,6.5,-0.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014030_20170907143307.JPG,2017:09:07,432,2688,5376,0,157.5,42.7911666666667,13.0992583333333,0,0,2688,5376,0,0,0,0,0,157.5,5.4,-3.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014031_20170907143327.JPG,2017:09:07,433,2688,5376,0,0,42.7921416666667,13.0920138888889,0,0,2688,5376,0,0,0,0,0,0.0,3.3,-3.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
